Time,Temperature,Pressure,Sea.pressure,Depth
2018-09-08 12:41:38.000,18.01456477,10.04323696,-0.08926404,-0.088715557
2018-09-08 12:41:38.500,18.01427831,10.04224542,-0.090255579,-0.089701004
2018-09-08 12:41:39.000,18.01423665,10.04381513,-0.088685871,-0.08814094
2018-09-08 12:41:39.500,18.01393457,10.04241138,-0.090089622,-0.089536066
2018-09-08 12:41:40.000,18.01371582,10.04414577,-0.088355226,-0.087812327
2018-09-08 12:41:40.500,18.01366374,10.0432371,-0.089263897,-0.088715415
2018-09-08 12:41:41.000,18.01335125,10.0416672,-0.090833796,-0.090275668
2018-09-08 12:41:41.500,18.01329396,10.04274196,-0.089759041,-0.089207516
2018-09-08 12:41:42.000,18.01305438,10.04166714,-0.09083386,-0.090275731
2018-09-08 12:41:42.500,18.01296584,10.04117176,-0.091329241,-0.090768068
2018-09-08 12:41:43.000,18.01259606,10.04364949,-0.088851511,-0.088305562
2018-09-08 12:41:43.500,18.01266897,10.04282261,-0.089678393,-0.089127364
2018-09-08 12:41:44.000,18.01234086,10.04150112,-0.09099988,-0.090440731
2018-09-08 12:41:44.500,18.01223149,10.04158432,-0.090916679,-0.090358042
2018-09-08 12:41:45.000,18.01198671,10.0417486,-0.090752403,-0.090194775
2018-09-08 12:41:45.500,18.01178359,10.04207957,-0.090421425,-0.08986583
2018-09-08 12:41:46.000,18.0117263,10.04298669,-0.089514307,-0.088964286
2018-09-08 12:41:46.500,18.01142423,10.04125271,-0.091248292,-0.090687616
2018-09-08 12:41:47.000,18.01123674,10.0434838,-0.089017198,-0.088470231
2018-09-08 12:41:47.500,18.0110857,10.04183077,-0.090670234,-0.09011311
2018-09-08 12:41:48.000,18.01085655,10.04240932,-0.090091684,-0.089538115
2018-09-08 12:41:48.500,18.0108253,10.043565,-0.088935996,-0.088389528
2018-09-08 12:41:49.000,18.0106326,10.04199647,-0.09050453,-0.089948425
2018-09-08 12:41:49.500,18.01044511,10.04340041,-0.089100589,-0.08855311
2018-09-08 12:41:50.000,18.01029408,10.04108773,-0.091413266,-0.090851577
2018-09-08 12:41:50.500,18.01003889,10.04191352,-0.090587477,-0.090030862
2018-09-08 12:41:51.000,18.00983057,10.04381286,-0.088688138,-0.088143194
2018-09-08 12:41:51.500,18.00968474,10.0425745,-0.089926504,-0.08937395
2018-09-08 12:41:52.000,18.00957017,10.04406175,-0.088439251,-0.087895835
2018-09-08 12:41:52.500,18.00951288,10.04348369,-0.089017309,-0.088470342
2018-09-08 12:41:53.000,18.00932539,10.04282189,-0.089679107,-0.089128073
2018-09-08 12:41:53.500,18.00913791,10.04216154,-0.090339462,-0.08978437
2018-09-08 12:41:54.000,18.00892959,10.04026019,-0.092240814,-0.09167404
2018-09-08 12:41:54.500,18.00892438,10.04315181,-0.089349191,-0.088800185
2018-09-08 12:41:55.000,18.00877335,10.04183013,-0.090670868,-0.09011374
2018-09-08 12:41:55.500,18.00857024,10.04282148,-0.089679519,-0.089128483
2018-09-08 12:41:56.000,18.00835672,10.04265638,-0.08984462,-0.089292569
2018-09-08 12:41:56.500,18.00823694,10.04331729,-0.08918371,-0.08863572
2018-09-08 12:41:57.000,18.00805987,10.04249072,-0.090010275,-0.089457207
2018-09-08 12:41:57.500,18.0078151,10.04373064,-0.088770356,-0.088224906
2018-09-08 12:41:58.000,18.0076849,10.04480412,-0.087696885,-0.087158031
2018-09-08 12:41:58.500,18.00752867,10.04323434,-0.089266657,-0.088718157
2018-09-08 12:41:59.000,18.00750263,10.04373053,-0.088770467,-0.088225016
2018-09-08 12:41:59.500,18.00733598,10.04265562,-0.089845381,-0.089293326
2018-09-08 12:42:00.000,18.00714329,10.04249106,-0.090009942,-0.089456876
2018-09-08 12:42:00.500,18.00699226,10.04149904,-0.091001957,-0.090442795
2018-09-08 12:42:01.000,18.00689331,10.04306935,-0.089431646,-0.088882133
2018-09-08 12:42:01.500,18.00673708,10.04315187,-0.089349128,-0.088800122
2018-09-08 12:42:02.000,18.0066173,10.04323323,-0.089267767,-0.08871926
2018-09-08 12:42:02.500,18.00646627,10.04257255,-0.089928454,-0.089375889
2018-09-08 12:42:03.000,18.00626838,10.04091956,-0.091581442,-0.09101872
2018-09-08 12:42:03.500,18.00596112,10.04257358,-0.089927424,-0.089374864
2018-09-08 12:42:04.000,18.00591946,10.04091938,-0.091581617,-0.091018893
2018-09-08 12:42:04.500,18.00570594,10.04133282,-0.091168183,-0.090608
2018-09-08 12:42:05.000,18.00556012,10.04174711,-0.090753894,-0.090196256
2018-09-08 12:42:05.500,18.00542993,10.04298466,-0.089516337,-0.088966304
2018-09-08 12:42:06.000,18.00524766,10.04372909,-0.08877191,-0.08822645
2018-09-08 12:42:06.500,18.00509143,10.04463759,-0.087863413,-0.087323536
2018-09-08 12:42:07.000,18.00498728,10.04100317,-0.09149783,-0.090935621
2018-09-08 12:42:07.500,18.00488833,10.0435629,-0.088938105,-0.088391624
2018-09-08 12:42:08.000,18.00468523,10.04224133,-0.09025967,-0.089705069
2018-09-08 12:42:08.500,18.00483625,10.04191105,-0.090589951,-0.090033321
2018-09-08 12:42:09.000,18.00444568,10.04273727,-0.089763734,-0.089212181
2018-09-08 12:42:09.500,18.00424258,10.04215929,-0.090341713,-0.089786608
2018-09-08 12:42:10.000,18.00407594,10.04083709,-0.091663913,-0.091100684
2018-09-08 12:42:10.500,18.00388846,10.04364638,-0.088854619,-0.088308651
2018-09-08 12:42:11.000,18.00389888,10.04323288,-0.089268115,-0.088719607
2018-09-08 12:42:11.500,18.00360204,10.04298549,-0.089515513,-0.088965484
2018-09-08 12:42:12.000,18.00346144,10.04034083,-0.092160166,-0.091593888
2018-09-08 12:42:12.500,18.00317502,10.04207559,-0.090425405,-0.089869786
2018-09-08 12:42:13.000,18.00325314,10.04100133,-0.091499669,-0.090937449
2018-09-08 12:42:13.500,18.00308649,10.04281948,-0.089681517,-0.089130469
2018-09-08 12:42:14.000,18.00299276,10.04215845,-0.090342554,-0.089787443
2018-09-08 12:42:14.500,18.00286257,10.04248847,-0.090012527,-0.089459445
2018-09-08 12:42:15.000,18.00276883,10.04463643,-0.08786457,-0.087324686
2018-09-08 12:42:15.500,18.00251366,10.04149789,-0.091003115,-0.090443946
2018-09-08 12:42:16.000,18.00251887,10.04009302,-0.092407976,-0.091840175
2018-09-08 12:42:16.500,18.00237306,10.0411674,-0.091333601,-0.090772401
2018-09-08 12:42:17.000,18.00220121,10.04381015,-0.08869085,-0.088145889
2018-09-08 12:42:17.500,18.0020554,10.04207455,-0.090426452,-0.089870826
2018-09-08 12:42:18.000,18.00197208,10.04174533,-0.09075567,-0.090198021
2018-09-08 12:42:18.500,18.00168046,10.04224049,-0.090260511,-0.089705905
2018-09-08 12:42:19.000,18.00152424,10.04083549,-0.091665515,-0.091102276
2018-09-08 12:42:19.500,18.00146696,10.04207414,-0.090426864,-0.089871236
2018-09-08 12:42:20.000,18.00123262,10.0423226,-0.090178404,-0.089624303
2018-09-08 12:42:20.500,18.00105036,10.04240497,-0.090096029,-0.089542433
2018-09-08 12:42:21.000,18.00097746,10.04455283,-0.087948167,-0.087407769
2018-09-08 12:42:21.500,18.00097746,10.04381031,-0.088690692,-0.088145731
2018-09-08 12:42:22.000,18.00075354,10.04314846,-0.089352537,-0.08880351
2018-09-08 12:42:22.500,18.00069625,10.04215745,-0.090343553,-0.089788436
2018-09-08 12:42:23.000,18.00048275,10.04380899,-0.088692008,-0.088147039
2018-09-08 12:42:23.500,18.00036298,10.0411654,-0.091335599,-0.090774387
2018-09-08 12:42:24.000,18.00035257,10.04223998,-0.090261018,-0.089706409
2018-09-08 12:42:24.500,18.00019634,10.04339597,-0.089105029,-0.088557523
2018-09-08 12:42:25.000,18.00003492,10.04248778,-0.090013225,-0.089460138
2018-09-08 12:42:25.500,17.99986307,10.04149574,-0.091005255,-0.090446073
2018-09-08 12:42:26.000,17.99967561,10.04273481,-0.089766192,-0.089214623
2018-09-08 12:42:26.500,17.99956625,10.04207433,-0.090426674,-0.089871047
2018-09-08 12:42:27.000,17.99949335,10.04174433,-0.090756669,-0.090199014
2018-09-08 12:42:27.500,17.99943607,10.04339572,-0.089105282,-0.088557775
2018-09-08 12:42:28.000,17.99926944,10.04124703,-0.091253968,-0.090693258
2018-09-08 12:42:28.500,17.99919133,10.04281728,-0.089683721,-0.089132659
2018-09-08 12:42:29.000,17.99912363,10.04314943,-0.08935157,-0.088802549
2018-09-08 12:42:29.500,17.99895179,10.04323013,-0.089270875,-0.088722349
2018-09-08 12:42:30.000,17.99886326,10.04166108,-0.090839917,-0.09028175
2018-09-08 12:42:30.500,17.99873308,10.04273446,-0.089766541,-0.08921497
2018-09-08 12:42:31.000,17.99862373,10.04182625,-0.090674753,-0.090117601
2018-09-08 12:42:31.500,17.99848834,10.04066907,-0.091831931,-0.09126767
2018-09-08 12:42:32.000,17.99835816,10.04257066,-0.089930341,-0.089377764
2018-09-08 12:42:32.500,17.99828005,10.04248584,-0.090015159,-0.089462061
2018-09-08 12:42:33.000,17.99820715,10.04314697,-0.089354027,-0.088804991
2018-09-08 12:42:33.500,17.99818111,10.04496466,-0.087536335,-0.086998468
2018-09-08 12:42:34.000,17.99798844,10.04438718,-0.088113823,-0.087572407
2018-09-08 12:42:34.500,17.9980301,10.04397313,-0.088527874,-0.087983915
2018-09-08 12:42:35.000,17.99775412,10.04157765,-0.090923355,-0.090364676
2018-09-08 12:42:35.500,17.99768642,10.04289931,-0.089601694,-0.089051136
2018-09-08 12:42:36.000,17.99751402,10.0419119,-0.090589097,-0.090032472
2018-09-08 12:42:36.500,17.99721257,10.04355995,-0.088941054,-0.088394555
2018-09-08 12:42:37.000,17.9973115,10.04248587,-0.090015127,-0.089462029
2018-09-08 12:42:37.500,17.99705114,10.04273419,-0.08976681,-0.089215238
2018-09-08 12:42:38.000,17.99706677,10.04331131,-0.089189688,-0.088641662
2018-09-08 12:42:38.500,17.9968741,10.04248643,-0.090014572,-0.089461477
2018-09-08 12:42:39.000,17.99687931,10.0431465,-0.089354503,-0.088805464
2018-09-08 12:42:39.500,17.99683244,10.04488023,-0.087620773,-0.087082387
2018-09-08 12:42:40.000,17.99669706,10.04397252,-0.088528477,-0.087984513
2018-09-08 12:42:40.500,17.99656688,10.04380731,-0.088693689,-0.08814871
2018-09-08 12:42:41.000,17.99634818,10.04413807,-0.088362932,-0.087819986
2018-09-08 12:42:41.500,17.99618676,10.04306403,-0.089436974,-0.088887428
2018-09-08 12:42:42.000,17.99613989,10.04430366,-0.08819734,-0.087655411
2018-09-08 12:42:42.500,17.99595764,10.04380766,-0.08869334,-0.088148363
2018-09-08 12:42:43.000,17.99590036,10.0438895,-0.088611503,-0.088067029
2018-09-08 12:42:43.500,17.99569208,10.04380787,-0.088693134,-0.088148158
2018-09-08 12:42:44.000,17.99561918,10.04157657,-0.090924433,-0.090365748
2018-09-08 12:42:44.500,17.99557232,10.04273398,-0.089767017,-0.089215443
2018-09-08 12:42:45.000,17.99538486,10.0416588,-0.0908422,-0.09028402
2018-09-08 12:42:45.500,17.99529634,10.04066764,-0.091833358,-0.091269088
2018-09-08 12:42:46.000,17.99517658,10.04364167,-0.088859328,-0.088313332
2018-09-08 12:42:46.500,17.99507244,10.04215472,-0.09034628,-0.089791147
2018-09-08 12:42:47.000,17.99508285,10.04223697,-0.090264031,-0.089709403
2018-09-08 12:42:47.500,17.99485895,10.04240285,-0.090098153,-0.089544545
2018-09-08 12:42:48.000,17.99472357,10.04347611,-0.089024889,-0.088477875
2018-09-08 12:42:48.500,17.99455173,10.04223702,-0.090263983,-0.089709356
2018-09-08 12:42:49.000,17.99449446,10.04364083,-0.088860169,-0.088314167
2018-09-08 12:42:49.500,17.99444239,10.04240272,-0.09009828,-0.089544671
2018-09-08 12:42:50.000,17.9943018,10.04116228,-0.091338722,-0.090777491
2018-09-08 12:42:50.500,17.99409352,10.04198845,-0.090512554,-0.089956399
2018-09-08 12:42:51.000,17.99412476,10.04273192,-0.089769078,-0.089217492
2018-09-08 12:42:51.500,17.99405186,10.04273226,-0.089768745,-0.089217161
2018-09-08 12:42:52.000,17.9937863,10.04322821,-0.089272793,-0.088724256
2018-09-08 12:42:52.500,17.99376548,10.04215436,-0.090346644,-0.089791509
2018-09-08 12:42:53.000,17.99359885,10.04364064,-0.088860359,-0.088314356
2018-09-08 12:42:53.500,17.99348951,10.04471521,-0.087785794,-0.087246394
2018-09-08 12:42:54.000,17.99367175,10.04364056,-0.088860438,-0.088314435
2018-09-08 12:42:54.500,17.99323957,10.04198922,-0.090511777,-0.089955627
2018-09-08 12:42:55.000,17.99307816,10.04273192,-0.089769078,-0.089217492
2018-09-08 12:42:55.500,17.99298443,10.04231908,-0.090181924,-0.089627801
2018-09-08 12:42:56.000,17.99285426,10.04306247,-0.089438528,-0.088888973
2018-09-08 12:42:56.500,17.99267202,10.0458717,-0.086629297,-0.086097003
2018-09-08 12:42:57.000,17.99262516,10.04124383,-0.091257171,-0.090696441
2018-09-08 12:42:57.500,17.99260433,10.04322718,-0.089273824,-0.088725281
2018-09-08 12:42:58.000,17.9925054,10.04380672,-0.088694275,-0.088149293
2018-09-08 12:42:58.500,17.99229191,10.04322646,-0.089274537,-0.08872599
2018-09-08 12:42:59.000,17.99221902,10.04223578,-0.09026522,-0.089710585
2018-09-08 12:42:59.500,17.99216695,10.04397021,-0.088530792,-0.087986814
2018-09-08 12:43:00.000,17.99201074,10.04231892,-0.090182083,-0.089627959
2018-09-08 12:43:00.500,17.99201595,10.04248397,-0.09001703,-0.08946392
2018-09-08 12:43:01.000,17.99188578,10.0431442,-0.089356802,-0.088807749
2018-09-08 12:43:01.500,17.9916775,10.04256671,-0.089934289,-0.089381688
2018-09-08 12:43:02.000,17.99170354,10.04388772,-0.088613279,-0.088068794
2018-09-08 12:43:02.500,17.99143278,10.04322673,-0.089274268,-0.088725722
2018-09-08 12:43:03.000,17.99131823,10.04471365,-0.087787348,-0.087247938
2018-09-08 12:43:03.500,17.99113079,10.04256551,-0.089935495,-0.089382886
2018-09-08 12:43:04.000,17.99113079,10.04380512,-0.088695877,-0.088150885
2018-09-08 12:43:04.500,17.9909902,10.04206966,-0.090431335,-0.08987568
2018-09-08 12:43:05.000,17.99095896,10.04264886,-0.089852136,-0.089300039
2018-09-08 12:43:05.500,17.99083921,10.04281414,-0.089686861,-0.089135779
2018-09-08 12:43:06.000,17.990683,10.04397076,-0.088530237,-0.087986263
2018-09-08 12:43:06.500,17.99062052,10.04206978,-0.090431224,-0.089875569
2018-09-08 12:43:07.000,17.99056845,10.04272969,-0.089771314,-0.089219713
2018-09-08 12:43:07.500,17.99041746,10.04289724,-0.089603755,-0.089053185
2018-09-08 12:43:08.000,17.99023001,10.04231806,-0.090182939,-0.08962881
2018-09-08 12:43:08.500,17.99017795,10.04231765,-0.090183351,-0.08962922
2018-09-08 12:43:09.000,17.99016753,10.04074799,-0.091753012,-0.091189235
2018-09-08 12:43:09.500,17.99009984,10.04124369,-0.091257314,-0.090696583
2018-09-08 12:43:10.000,17.98989678,10.04083013,-0.091670874,-0.091107602
2018-09-08 12:43:10.500,17.98979265,10.04223469,-0.090266314,-0.089711672
2018-09-08 12:43:11.000,17.98963645,10.04182212,-0.090678875,-0.090121698
2018-09-08 12:43:11.500,17.98968331,10.04413428,-0.088366722,-0.087823753
2018-09-08 12:43:12.000,17.9896,10.04273043,-0.089770568,-0.089218973
2018-09-08 12:43:12.500,17.98961041,10.04430039,-0.088200607,-0.087658658
2018-09-08 12:43:13.000,17.98938652,10.04396921,-0.088531791,-0.087987807
2018-09-08 12:43:13.500,17.98932925,10.04372132,-0.08877968,-0.088234173
2018-09-08 12:43:14.000,17.98911057,10.04463064,-0.087870358,-0.087330438
2018-09-08 12:43:14.500,17.98889709,10.04173851,-0.090762488,-0.090204797
2018-09-08 12:43:15.000,17.98891792,10.04264745,-0.089853547,-0.089301441
2018-09-08 12:43:15.500,17.98878255,10.0417388,-0.090762202,-0.090204514
2018-09-08 12:43:16.000,17.98876693,10.0418207,-0.090680302,-0.090123117
2018-09-08 12:43:16.500,17.98861073,10.04223496,-0.090266044,-0.089711404
2018-09-08 12:43:17.000,17.98851701,10.04165606,-0.090844943,-0.090286746
2018-09-08 12:43:17.500,17.98831916,10.04454744,-0.087953559,-0.087413128
2018-09-08 12:43:18.000,17.98838684,10.04322504,-0.089275964,-0.088727408
2018-09-08 12:43:18.500,17.98829312,10.04396857,-0.088532425,-0.087988438
2018-09-08 12:43:19.000,17.98838684,10.04198588,-0.090515122,-0.089958952
2018-09-08 12:43:19.500,17.98798593,10.04173919,-0.090761806,-0.09020412
2018-09-08 12:43:20.000,17.98793387,10.04215156,-0.090349435,-0.089794283
2018-09-08 12:43:20.500,17.98785577,10.04347399,-0.089027013,-0.088479987
2018-09-08 12:43:21.000,17.98776205,10.04107716,-0.091423841,-0.090862087
2018-09-08 12:43:21.500,17.98770478,10.04157376,-0.090927239,-0.090368537
2018-09-08 12:43:22.000,17.98763188,10.04314157,-0.089359434,-0.088810365
2018-09-08 12:43:22.500,17.98751213,10.04173853,-0.090762472,-0.090204781
2018-09-08 12:43:23.000,17.98746007,10.04148852,-0.091012485,-0.090453258
2018-09-08 12:43:23.500,17.98738197,10.04347296,-0.089028044,-0.088481011
2018-09-08 12:43:24.000,17.9872518,10.04429811,-0.08820289,-0.087660927
2018-09-08 12:43:24.500,17.98715808,10.04330805,-0.089192954,-0.088644908
2018-09-08 12:43:25.000,17.98707999,10.04339004,-0.089110959,-0.088563416
2018-09-08 12:43:25.500,17.98710081,10.04281209,-0.089688906,-0.089137812
2018-09-08 12:43:26.000,17.98696544,10.04149048,-0.091010519,-0.090451305
2018-09-08 12:43:26.500,17.98683007,10.04132456,-0.091176444,-0.09061621
2018-09-08 12:43:27.000,17.98674156,10.04305922,-0.089441778,-0.088892203
2018-09-08 12:43:27.500,17.98662702,10.04413402,-0.088366976,-0.087824005
2018-09-08 12:43:28.000,17.98660098,10.04372073,-0.088780266,-0.088234756
2018-09-08 12:43:28.500,17.98646041,10.04586726,-0.086633737,-0.086101416
2018-09-08 12:43:29.000,17.9863719,10.04380255,-0.088698446,-0.088153438
2018-09-08 12:43:29.500,17.98626777,10.04247875,-0.090022246,-0.089469104
2018-09-08 12:43:30.000,17.98624174,10.04495921,-0.08754179,-0.08700389
2018-09-08 12:43:30.500,17.98615322,10.04338923,-0.089111768,-0.08856422
2018-09-08 12:43:31.000,17.98610116,10.04371986,-0.088781138,-0.088235622
2018-09-08 12:43:31.500,17.98593976,10.04231508,-0.09018592,-0.089631772
2018-09-08 12:43:32.000,17.98583563,10.04173845,-0.090762551,-0.09020486
2018-09-08 12:43:32.500,17.98574191,10.04024982,-0.092251183,-0.091684345
2018-09-08 12:43:33.000,17.98561696,10.04330692,-0.08919408,-0.088646027
2018-09-08 12:43:33.500,17.98562737,10.04388487,-0.088616133,-0.088071631
2018-09-08 12:43:34.000,17.98561696,10.04256405,-0.089936953,-0.089384335
2018-09-08 12:43:34.500,17.98542432,10.04231426,-0.090186745,-0.089632592
2018-09-08 12:43:35.000,17.98526812,10.04239734,-0.090103655,-0.089550013
2018-09-08 12:43:35.500,17.9853254,10.04380224,-0.088698763,-0.088153753
2018-09-08 12:43:36.000,17.98525194,10.04430332,-0.088197676,-0.087655745
2018-09-08 12:43:36.500,17.98506507,10.04438061,-0.088120388,-0.087578931
2018-09-08 12:43:37.000,17.98512755,10.04198545,-0.09051555,-0.089959377
2018-09-08 12:43:37.500,17.98486723,10.04314079,-0.089360211,-0.088811137
2018-09-08 12:43:38.000,17.98489326,10.0428111,-0.089689905,-0.089138805
2018-09-08 12:43:38.500,17.98479434,10.04314096,-0.089360037,-0.088810964
2018-09-08 12:43:39.000,17.98468501,10.04289353,-0.089607466,-0.089056872
2018-09-08 12:43:39.500,17.98464856,10.04586649,-0.086634514,-0.086102188
2018-09-08 12:43:40.000,17.98454964,10.04231497,-0.090186031,-0.089631883
2018-09-08 12:43:40.500,17.98448716,10.0441322,-0.088368799,-0.087825817
2018-09-08 12:43:41.000,17.98441948,10.04190097,-0.090600035,-0.090043343
2018-09-08 12:43:41.500,17.98436221,10.04347104,-0.089029963,-0.088482918
2018-09-08 12:43:42.000,17.98426849,10.04363671,-0.088864291,-0.088318264
2018-09-08 12:43:42.500,17.98421643,10.04429673,-0.08820427,-0.087662298
2018-09-08 12:43:43.000,17.98420081,10.0444624,-0.088038598,-0.087497645
2018-09-08 12:43:43.500,17.98406024,10.04380198,-0.088699016,-0.088154005
2018-09-08 12:43:44.000,17.98401859,10.04371905,-0.088781947,-0.088236426
2018-09-08 12:43:44.500,17.98387802,10.04380228,-0.088698715,-0.088153706
2018-09-08 12:43:45.000,17.98384157,10.04545448,-0.08704652,-0.086511663
2018-09-08 12:43:45.500,17.98368018,10.04413172,-0.088369275,-0.08782629
2018-09-08 12:43:46.000,17.98363852,10.04545508,-0.087045918,-0.086511064
2018-09-08 12:43:46.500,17.98359687,10.04256257,-0.089938428,-0.089385801
2018-09-08 12:43:47.000,17.9836177,10.04429803,-0.088202969,-0.087661006
2018-09-08 12:43:47.500,17.98363332,10.0419826,-0.090518404,-0.089962214
2018-09-08 12:43:48.000,17.9834563,10.04363661,-0.088864386,-0.088318359
2018-09-08 12:43:48.500,17.98332614,10.04297425,-0.089526755,-0.088976657
2018-09-08 12:43:49.000,17.98326888,10.0438838,-0.088617195,-0.088072687
2018-09-08 12:43:49.500,17.98323243,10.04305786,-0.089443142,-0.088893558
2018-09-08 12:43:50.000,17.98310748,10.04347004,-0.089030962,-0.08848391
2018-09-08 12:43:50.500,17.98306583,10.0447107,-0.087790297,-0.08725087
2018-09-08 12:43:51.000,17.98292005,10.04157013,-0.09093087,-0.090372145
2018-09-08 12:43:51.500,17.98297212,10.04248026,-0.09002074,-0.089467607
2018-09-08 12:43:52.000,17.98285758,10.04231451,-0.090186491,-0.08963234
2018-09-08 12:43:52.500,17.98289402,10.04347047,-0.089030533,-0.088483485
2018-09-08 12:43:53.000,17.98290964,10.04446105,-0.088039946,-0.087498984
2018-09-08 12:43:53.500,17.98276386,10.04264449,-0.089856512,-0.089304388
2018-09-08 12:43:54.000,17.98272742,10.0433875,-0.089113496,-0.088565938
2018-09-08 12:43:54.500,17.98267536,10.04264514,-0.089855862,-0.089303742
2018-09-08 12:43:55.000,17.98249834,10.04454402,-0.087956984,-0.087416532
2018-09-08 12:43:55.500,17.98247752,10.04206646,-0.090434538,-0.089878863
2018-09-08 12:43:56.000,17.98236819,10.0434702,-0.089030803,-0.088483753
2018-09-08 12:43:56.500,17.98227448,10.04239684,-0.090104163,-0.089550517
2018-09-08 12:43:57.000,17.98227448,10.04338712,-0.089113876,-0.088566316
2018-09-08 12:43:57.500,17.98213911,10.0414042,-0.091096795,-0.090537051
2018-09-08 12:43:58.000,17.98213911,10.04404729,-0.088453712,-0.087910208
2018-09-08 12:43:58.500,17.98202458,10.04322185,-0.089279151,-0.088730575
2018-09-08 12:43:59.000,17.9819621,10.0414863,-0.091014705,-0.090455464
2018-09-08 12:43:59.500,17.98178509,10.04396559,-0.088535406,-0.0879914
2018-09-08 12:44:00.000,17.98190483,10.04115708,-0.091343923,-0.09078266
2018-09-08 12:44:00.500,17.98176947,10.04305722,-0.089443776,-0.088894189
2018-09-08 12:44:01.000,17.98175385,10.04330467,-0.089196332,-0.088648264
2018-09-08 12:44:01.500,17.98169138,10.04305694,-0.089444062,-0.088894472
2018-09-08 12:44:02.000,17.98163931,10.04421317,-0.088287835,-0.08774535
2018-09-08 12:44:02.500,17.98158725,10.04280907,-0.089691934,-0.089140822
2018-09-08 12:44:03.000,17.9815404,10.04322259,-0.089278406,-0.088729835
2018-09-08 12:44:03.500,17.9815456,10.04346994,-0.089031057,-0.088484005
2018-09-08 12:44:04.000,17.98128529,10.04256126,-0.089939744,-0.089387109
2018-09-08 12:44:04.500,17.98133735,10.04305716,-0.08944384,-0.088894252
2018-09-08 12:44:05.000,17.98127488,10.0417351,-0.090765896,-0.090208185
2018-09-08 12:44:05.500,17.98121241,10.0437181,-0.088782899,-0.088237372
2018-09-08 12:44:06.000,17.98112911,10.04132165,-0.091179345,-0.090619094
2018-09-08 12:44:06.500,17.98100416,10.04123958,-0.09126142,-0.090700664
2018-09-08 12:44:07.000,17.9812072,10.04305559,-0.089445409,-0.088895812
2018-09-08 12:44:07.500,17.98106143,10.04479125,-0.087709745,-0.087170812
2018-09-08 12:44:08.000,17.98096251,10.04355191,-0.088949093,-0.088402545
2018-09-08 12:44:08.500,17.98090004,10.0419829,-0.090518103,-0.089961914
2018-09-08 12:44:09.000,17.98097292,10.04173471,-0.090766293,-0.090208579
2018-09-08 12:44:09.500,17.98086359,10.04239547,-0.090105526,-0.089551872
2018-09-08 12:44:10.000,17.98071261,10.04173404,-0.090766959,-0.090209241
2018-09-08 12:44:10.500,17.98060328,10.04198133,-0.090519673,-0.089963474
2018-09-08 12:44:11.000,17.98057725,10.04388285,-0.088618147,-0.088073632
2018-09-08 12:44:11.500,17.9805304,10.04264297,-0.089858034,-0.089305901
2018-09-08 12:44:12.000,17.98038463,10.04231232,-0.090188679,-0.089634514
2018-09-08 12:44:12.500,17.98042628,10.04421313,-0.088287866,-0.087745381
2018-09-08 12:44:13.000,17.9804471,10.04454314,-0.087957856,-0.087417398
2018-09-08 12:44:13.500,17.98040025,10.04412951,-0.088371495,-0.087828496
2018-09-08 12:44:14.000,17.98031174,10.04569985,-0.086801153,-0.086267803
2018-09-08 12:44:14.500,17.98047313,10.04239501,-0.090105986,-0.089552329
2018-09-08 12:44:15.000,17.98018679,10.04057735,-0.091923645,-0.09135882
2018-09-08 12:44:15.500,17.9803638,10.04289116,-0.089609844,-0.089059236
2018-09-08 12:44:16.000,17.98026489,10.0433873,-0.089113702,-0.088566143
2018-09-08 12:44:16.500,17.98021803,10.04223034,-0.090270658,-0.08971599
2018-09-08 12:44:17.000,17.9801035,10.04305618,-0.089444823,-0.088895229
2018-09-08 12:44:17.500,17.98021803,10.04173355,-0.09076745,-0.090209729
2018-09-08 12:44:18.000,17.98009308,10.04272593,-0.089775071,-0.089223448
2018-09-08 12:44:18.500,17.98014515,10.04165187,-0.090849128,-0.090290906
2018-09-08 12:44:19.000,17.9801087,10.04181719,-0.090683806,-0.090126599
2018-09-08 12:44:19.500,17.98008267,10.0426427,-0.089858303,-0.089306169
2018-09-08 12:44:20.000,17.98007747,10.04280789,-0.089693108,-0.089141988
2018-09-08 12:44:20.500,17.98011911,10.04289125,-0.089609749,-0.089059141
2018-09-08 12:44:21.000,17.98008788,10.04363403,-0.088866971,-0.088320928
2018-09-08 12:44:21.500,17.97999937,10.04222998,-0.090271023,-0.089716352
2018-09-08 12:44:22.000,17.97994731,10.03950187,-0.092999129,-0.092427696
2018-09-08 12:44:22.500,17.97991087,10.04256027,-0.089940727,-0.089388086
2018-09-08 12:44:23.000,17.97987443,10.04313841,-0.08936259,-0.088813501
2018-09-08 12:44:23.500,17.9798536,10.04396436,-0.088536643,-0.087992629
2018-09-08 12:44:24.000,17.97986402,10.04355164,-0.088949363,-0.088402813
2018-09-08 12:44:24.500,17.97978592,10.04388116,-0.088619843,-0.088075318
2018-09-08 12:44:25.000,17.97979634,10.04272531,-0.08977569,-0.089224063
2018-09-08 12:44:25.500,17.97981195,10.04446063,-0.088040374,-0.08749941
2018-09-08 12:44:26.000,17.97985881,10.04272509,-0.089775912,-0.089224283
2018-09-08 12:44:26.500,17.97977031,10.04487354,-0.087627464,-0.087089037
2018-09-08 12:44:27.000,17.97985881,10.04454246,-0.087958538,-0.087418076
2018-09-08 12:44:27.500,17.97973907,10.04503784,-0.087463157,-0.086925739
